Time (sec), Heater 1 (%), Temperature 1 (degC)
7.731382391452789307e+02,2.000000000000000000e+01,9.368000000000000682e+01
7.741430728435516357e+02,2.000000000000000000e+01,9.362999999999999545e+01
7.751376674175262451e+02,2.000000000000000000e+01,9.365000000000000568e+01
7.761441559791564941e+02,2.000000000000000000e+01,9.368000000000000682e+01
7.771484329700469971e+02,2.000000000000000000e+01,9.362999999999999545e+01
7.781549839973449707e+02,2.000000000000000000e+01,9.370000000000000284e+01
7.791476111412048340e+02,2.000000000000000000e+01,9.359999999999999432e+01
7.801482961177825928e+02,2.000000000000000000e+01,9.370000000000000284e+01
7.811462526321411133e+02,2.000000000000000000e+01,9.368000000000000682e+01
7.821383345127105713e+02,2.000000000000000000e+01,9.370000000000000284e+01
7.831411414146423340e+02,2.000000000000000000e+01,9.368000000000000682e+01
7.841349585056304932e+02,2.000000000000000000e+01,9.373000000000000398e+01
7.851274473667144775e+02,2.000000000000000000e+01,9.370000000000000284e+01
7.861241123676300049e+02,2.000000000000000000e+01,9.373000000000000398e+01
7.871269125938415527e+02,2.000000000000000000e+01,9.375000000000000000e+01
7.881306309700012207e+02,2.000000000000000000e+01,9.375000000000000000e+01
7.891250634193420410e+02,2.000000000000000000e+01,9.375000000000000000e+01
7.901293644905090332e+02,2.000000000000000000e+01,9.375000000000000000e+01
7.911308245658874512e+02,2.000000000000000000e+01,9.375000000000000000e+01
7.921335914134979248e+02,2.000000000000000000e+01,9.375000000000000000e+01
7.931340544223785400e+02,2.000000000000000000e+01,9.375000000000000000e+01
7.941353023052215576e+02,2.000000000000000000e+01,9.375000000000000000e+01
7.951323223114013672e+02,2.000000000000000000e+01,9.375000000000000000e+01
7.961383342742919922e+02,2.000000000000000000e+01,9.376999999999999602e+01
7.971371271610260010e+02,2.000000000000000000e+01,9.375000000000000000e+01
7.981421701908111572e+02,2.000000000000000000e+01,9.375000000000000000e+01
7.991419792175292969e+02,2.000000000000000000e+01,9.381999999999999318e+01
8.001446423530578613e+02,2.000000000000000000e+01,9.381999999999999318e+01
8.011445217132568359e+02,2.000000000000000000e+01,9.384999999999999432e+01
8.021449887752532959e+02,2.000000000000000000e+01,9.384999999999999432e+01
8.031469786167144775e+02,2.000000000000000000e+01,9.376999999999999602e+01
8.041460130214691162e+02,2.000000000000000000e+01,9.376999999999999602e+01
8.051513533592224121e+02,2.000000000000000000e+01,9.375000000000000000e+01
8.061526484489440918e+02,2.000000000000000000e+01,9.375000000000000000e+01
8.071536715030670166e+02,2.000000000000000000e+01,9.375000000000000000e+01
8.081540918350219727e+02,2.000000000000000000e+01,9.375000000000000000e+01
8.091573350429534912e+02,2.000000000000000000e+01,9.375000000000000000e+01
8.101561565399169922e+02,2.000000000000000000e+01,9.375000000000000000e+01
8.111563649177551270e+02,2.000000000000000000e+01,9.375000000000000000e+01
8.121565616130828857e+02,2.000000000000000000e+01,9.375000000000000000e+01
8.131595852375030518e+02,2.000000000000000000e+01,9.375000000000000000e+01
8.141605310440063477e+02,2.000000000000000000e+01,9.375000000000000000e+01
8.151625492572784424e+02,2.000000000000000000e+01,9.375000000000000000e+01
8.161579205989837646e+02,2.000000000000000000e+01,9.375000000000000000e+01
8.171562511920928955e+02,2.000000000000000000e+01,9.375000000000000000e+01
8.181597287654876709e+02,2.000000000000000000e+01,9.375000000000000000e+01
8.191576924324035645e+02,2.000000000000000000e+01,9.379999999999999716e+01
8.201576838493347168e+02,2.000000000000000000e+01,9.376999999999999602e+01
8.211520073413848877e+02,2.000000000000000000e+01,9.390000000000000568e+01
8.221559410095214844e+02,2.000000000000000000e+01,9.401999999999999602e+01
8.231481244564056396e+02,2.000000000000000000e+01,9.406999999999999318e+01
8.241394219398498535e+02,2.000000000000000000e+01,9.417000000000000171e+01
8.251420555114746094e+02,2.000000000000000000e+01,9.417000000000000171e+01
8.261349973678588867e+02,2.000000000000000000e+01,9.418999999999999773e+01
8.271261942386627197e+02,2.000000000000000000e+01,9.418999999999999773e+01
8.281209402084350586e+02,2.000000000000000000e+01,9.417000000000000171e+01
8.291218676567077637e+02,2.000000000000000000e+01,9.414000000000000057e+01
8.301240930557250977e+02,2.000000000000000000e+01,9.417000000000000171e+01
8.311281056404113770e+02,2.000000000000000000e+01,9.417000000000000171e+01
8.321300196647644043e+02,2.000000000000000000e+01,9.418999999999999773e+01
8.331322298049926758e+02,2.000000000000000000e+01,9.420999999999999375e+01
8.341359312534332275e+02,2.000000000000000000e+01,9.409000000000000341e+01
8.351384921073913574e+02,2.000000000000000000e+01,9.418999999999999773e+01
8.361308512687683105e+02,2.000000000000000000e+01,9.418999999999999773e+01
8.371226313114166260e+02,2.000000000000000000e+01,9.417000000000000171e+01
8.381266469955444336e+02,2.000000000000000000e+01,9.418999999999999773e+01
8.391211123466491699e+02,2.000000000000000000e+01,9.418999999999999773e+01
8.401205060482025146e+02,2.000000000000000000e+01,9.420999999999999375e+01
8.411110990047454834e+02,2.000000000000000000e+01,9.418999999999999773e+01
8.421078469753265381e+02,2.000000000000000000e+01,9.418999999999999773e+01
8.431084859371185303e+02,2.000000000000000000e+01,9.418999999999999773e+01
8.441097350120544434e+02,2.000000000000000000e+01,9.418999999999999773e+01
8.451105165481567383e+02,2.000000000000000000e+01,9.423999999999999488e+01
8.461137754917144775e+02,2.000000000000000000e+01,9.418999999999999773e+01
8.471109962463378906e+02,2.000000000000000000e+01,9.414000000000000057e+01
8.481134262084960938e+02,2.000000000000000000e+01,9.417000000000000171e+01
8.491156585216522217e+02,2.000000000000000000e+01,9.420999999999999375e+01
8.501177098751068115e+02,2.000000000000000000e+01,9.420999999999999375e+01
8.511161892414093018e+02,2.000000000000000000e+01,9.417000000000000171e+01
8.521200294494628906e+02,2.000000000000000000e+01,9.420999999999999375e+01
8.531187381744384766e+02,2.000000000000000000e+01,9.420999999999999375e+01
8.541219480037689209e+02,2.000000000000000000e+01,9.423999999999999488e+01
8.551251544952392578e+02,2.000000000000000000e+01,9.418999999999999773e+01
8.561260683536529541e+02,2.000000000000000000e+01,9.423999999999999488e+01
8.571252474784851074e+02,2.000000000000000000e+01,9.423999999999999488e+01
8.581258993148803711e+02,2.000000000000000000e+01,9.423999999999999488e+01
8.591249063014984131e+02,2.000000000000000000e+01,9.423999999999999488e+01
8.601290357112884521e+02,2.000000000000000000e+01,9.423999999999999488e+01
8.611282463073730469e+02,2.000000000000000000e+01,9.423999999999999488e+01
8.621301059722900391e+02,2.000000000000000000e+01,9.420999999999999375e+01
8.631293778419494629e+02,2.000000000000000000e+01,9.423999999999999488e+01
8.641350815296173096e+02,2.000000000000000000e+01,9.423999999999999488e+01
8.651282658576965332e+02,2.000000000000000000e+01,9.423999999999999488e+01
8.661322925090789795e+02,2.000000000000000000e+01,9.423999999999999488e+01
8.671285471916198730e+02,2.000000000000000000e+01,9.423999999999999488e+01
8.681203193664550781e+02,2.000000000000000000e+01,9.423999999999999488e+01
8.691207299232482910e+02,2.000000000000000000e+01,9.423999999999999488e+01
8.701224446296691895e+02,2.000000000000000000e+01,9.420999999999999375e+01
8.711182677745819092e+02,2.000000000000000000e+01,9.417000000000000171e+01
8.721168689727783203e+02,2.000000000000000000e+01,9.414000000000000057e+01
8.731203110218048096e+02,2.000000000000000000e+01,9.417000000000000171e+01
8.741246163845062256e+02,2.000000000000000000e+01,9.412000000000000455e+01
8.751230480670928955e+02,2.000000000000000000e+01,9.414000000000000057e+01
8.761277937889099121e+02,2.000000000000000000e+01,9.417000000000000171e+01
8.771239502429962158e+02,2.000000000000000000e+01,9.412000000000000455e+01
8.781294610500335693e+02,2.000000000000000000e+01,9.417000000000000171e+01
8.791264355182647705e+02,2.000000000000000000e+01,9.417000000000000171e+01
8.801303415298461914e+02,2.000000000000000000e+01,9.417000000000000171e+01
8.811284465789794922e+02,2.000000000000000000e+01,9.418999999999999773e+01
8.821317937374114990e+02,2.000000000000000000e+01,9.420999999999999375e+01
8.831327574253082275e+02,2.000000000000000000e+01,9.417000000000000171e+01
8.841305761337280273e+02,2.000000000000000000e+01,9.418999999999999773e+01
8.851342935562133789e+02,2.000000000000000000e+01,9.414000000000000057e+01
8.861376812458038330e+02,2.000000000000000000e+01,9.423999999999999488e+01
8.871316699981689453e+02,2.000000000000000000e+01,9.420999999999999375e+01
8.881318204402923584e+02,2.000000000000000000e+01,9.423999999999999488e+01
8.891234076023101807e+02,2.000000000000000000e+01,9.423999999999999488e+01
8.901215195655822754e+02,2.000000000000000000e+01,9.423999999999999488e+01
8.911217117309570312e+02,2.000000000000000000e+01,9.423999999999999488e+01
8.921199569702148438e+02,2.000000000000000000e+01,9.423999999999999488e+01
8.931219420433044434e+02,2.000000000000000000e+01,9.423999999999999488e+01
8.941242685317993164e+02,2.000000000000000000e+01,9.426000000000000512e+01
8.951174547672271729e+02,2.000000000000000000e+01,9.426000000000000512e+01
8.961201798915863037e+02,2.000000000000000000e+01,9.423999999999999488e+01
8.971222255229949951e+02,2.000000000000000000e+01,9.423999999999999488e+01
8.981259078979492188e+02,2.000000000000000000e+01,9.423999999999999488e+01
8.991239237785339355e+02,2.000000000000000000e+01,9.423999999999999488e+01
9.001258013248443604e+02,2.000000000000000000e+01,9.423999999999999488e+01
9.011271374225616455e+02,2.000000000000000000e+01,9.423999999999999488e+01
9.021269733905792236e+02,2.000000000000000000e+01,9.420999999999999375e+01
9.031281828880310059e+02,2.000000000000000000e+01,9.423999999999999488e+01
9.041307454109191895e+02,2.000000000000000000e+01,9.423999999999999488e+01
9.051319108009338379e+02,2.000000000000000000e+01,9.423999999999999488e+01
9.061312623023986816e+02,2.000000000000000000e+01,9.423999999999999488e+01
9.071331269741058350e+02,2.000000000000000000e+01,9.423999999999999488e+01
9.081415510177612305e+02,2.000000000000000000e+01,9.423999999999999488e+01
9.091461350917816162e+02,2.000000000000000000e+01,9.426000000000000512e+01
9.101514077186584473e+02,2.000000000000000000e+01,9.431000000000000227e+01
9.111424741744995117e+02,2.000000000000000000e+01,9.437999999999999545e+01
9.121409687995910645e+02,2.000000000000000000e+01,9.448000000000000398e+01
9.131349582672119141e+02,2.000000000000000000e+01,9.462999999999999545e+01
9.141387720108032227e+02,2.000000000000000000e+01,9.465000000000000568e+01
9.151353981494903564e+02,2.000000000000000000e+01,9.468000000000000682e+01
9.161292870044708252e+02,2.000000000000000000e+01,9.468000000000000682e+01
9.171257517337799072e+02,2.000000000000000000e+01,9.468000000000000682e+01
9.181223931312561035e+02,2.000000000000000000e+01,9.465000000000000568e+01
9.191260814666748047e+02,2.000000000000000000e+01,9.465000000000000568e+01
9.201236233711242676e+02,2.000000000000000000e+01,9.465000000000000568e+01
9.211264224052429199e+02,2.000000000000000000e+01,9.465000000000000568e+01
9.221249160766601562e+02,2.000000000000000000e+01,9.468000000000000682e+01
9.231250491142272949e+02,2.000000000000000000e+01,9.470000000000000284e+01
9.241172204017639160e+02,2.000000000000000000e+01,9.473000000000000398e+01
9.251165566444396973e+02,2.000000000000000000e+01,9.473000000000000398e+01
9.261157112121582031e+02,2.000000000000000000e+01,9.473000000000000398e+01
9.271184401512145996e+02,2.000000000000000000e+01,9.473000000000000398e+01
9.281194407939910889e+02,2.000000000000000000e+01,9.478000000000000114e+01
9.291183953285217285e+02,2.000000000000000000e+01,9.478000000000000114e+01
9.301206295490264893e+02,2.000000000000000000e+01,9.496999999999999886e+01
9.311220614910125732e+02,2.000000000000000000e+01,9.495000000000000284e+01
9.321235787868499756e+02,2.000000000000000000e+01,9.506999999999999318e+01
9.331232988834381104e+02,2.000000000000000000e+01,9.512000000000000455e+01
9.341252679824829102e+02,2.000000000000000000e+01,9.509000000000000341e+01
9.351251237392425537e+02,2.000000000000000000e+01,9.512000000000000455e+01
9.361266205310821533e+02,2.000000000000000000e+01,9.512000000000000455e+01
9.371282742023468018e+02,2.000000000000000000e+01,9.514000000000000057e+01
9.381300053596496582e+02,2.000000000000000000e+01,9.514000000000000057e+01
9.391319615840911865e+02,2.000000000000000000e+01,9.517000000000000171e+01
9.401322886943817139e+02,2.000000000000000000e+01,9.509000000000000341e+01
9.411330800056457520e+02,2.000000000000000000e+01,9.512000000000000455e+01
9.421358888149261475e+02,2.000000000000000000e+01,9.517000000000000171e+01
9.431340694427490234e+02,2.000000000000000000e+01,9.514000000000000057e+01
9.441381678581237793e+02,2.000000000000000000e+01,9.512000000000000455e+01
9.451416764259338379e+02,2.000000000000000000e+01,9.514000000000000057e+01
9.461408026218414307e+02,2.000000000000000000e+01,9.514000000000000057e+01
9.471420798301696777e+02,2.000000000000000000e+01,9.517000000000000171e+01
9.481431763172149658e+02,2.000000000000000000e+01,9.509000000000000341e+01
9.491451542377471924e+02,2.000000000000000000e+01,9.512000000000000455e+01
9.501457443237304688e+02,2.000000000000000000e+01,9.517000000000000171e+01
9.511470384597778320e+02,2.000000000000000000e+01,9.514000000000000057e+01
9.521492621898651123e+02,2.000000000000000000e+01,9.517000000000000171e+01
9.531513648033142090e+02,2.000000000000000000e+01,9.517000000000000171e+01
9.541503148078918457e+02,2.000000000000000000e+01,9.517000000000000171e+01
9.551504726409912109e+02,2.000000000000000000e+01,9.520999999999999375e+01
9.561462028026580811e+02,2.000000000000000000e+01,9.514000000000000057e+01
9.571514663696289062e+02,2.000000000000000000e+01,9.518999999999999773e+01
9.581431758403778076e+02,2.000000000000000000e+01,9.518999999999999773e+01
9.591469275951385498e+02,2.000000000000000000e+01,9.518999999999999773e+01
9.601447522640228271e+02,2.000000000000000000e+01,9.518999999999999773e+01
9.611375923156738281e+02,2.000000000000000000e+01,9.520999999999999375e+01
9.621376926898956299e+02,2.000000000000000000e+01,9.520999999999999375e+01
9.631317870616912842e+02,2.000000000000000000e+01,9.520999999999999375e+01
9.641308593750000000e+02,2.000000000000000000e+01,9.520999999999999375e+01
9.651265902519226074e+02,2.000000000000000000e+01,9.518999999999999773e+01
9.661225438117980957e+02,2.000000000000000000e+01,9.518999999999999773e+01
9.671282365322113037e+02,2.000000000000000000e+01,9.520999999999999375e+01
9.681289243698120117e+02,2.000000000000000000e+01,9.520999999999999375e+01
9.691199064254760742e+02,2.000000000000000000e+01,9.520999999999999375e+01
9.701161601543426514e+02,2.000000000000000000e+01,9.523999999999999488e+01
9.711152667999267578e+02,2.000000000000000000e+01,9.520999999999999375e+01
9.721158638000488281e+02,2.000000000000000000e+01,9.523999999999999488e+01
9.731211321353912354e+02,2.000000000000000000e+01,9.523999999999999488e+01
9.741188845634460449e+02,2.000000000000000000e+01,9.534000000000000341e+01
9.751211705207824707e+02,2.000000000000000000e+01,9.529000000000000625e+01
9.761263887882232666e+02,2.000000000000000000e+01,9.534000000000000341e+01
9.771253507137298584e+02,2.000000000000000000e+01,9.534000000000000341e+01
9.781224482059478760e+02,2.000000000000000000e+01,9.545999999999999375e+01
9.791264812946319580e+02,2.000000000000000000e+01,9.539000000000000057e+01
9.801268374919891357e+02,2.000000000000000000e+01,9.551000000000000512e+01
9.811283450126647949e+02,2.000000000000000000e+01,9.553000000000000114e+01
9.821297063827514648e+02,2.000000000000000000e+01,9.539000000000000057e+01
9.831322960853576660e+02,2.000000000000000000e+01,9.557999999999999829e+01
9.841306080818176270e+02,2.000000000000000000e+01,9.553000000000000114e+01
9.851347219944000244e+02,2.000000000000000000e+01,9.556000000000000227e+01
9.861326670646667480e+02,2.000000000000000000e+01,9.553000000000000114e+01
9.871340548992156982e+02,2.000000000000000000e+01,9.557999999999999829e+01
9.881384201049804688e+02,2.000000000000000000e+01,9.556000000000000227e+01
9.891356418132781982e+02,2.000000000000000000e+01,9.562999999999999545e+01
9.901372106075286865e+02,2.000000000000000000e+01,9.565000000000000568e+01
9.911409194469451904e+02,2.000000000000000000e+01,9.556000000000000227e+01
9.921333765983581543e+02,2.000000000000000000e+01,9.562999999999999545e+01
9.931264131069183350e+02,2.000000000000000000e+01,9.562999999999999545e+01
9.941275687217712402e+02,2.000000000000000000e+01,9.565000000000000568e+01
9.951293752193450928e+02,2.000000000000000000e+01,9.562999999999999545e+01
9.961291520595550537e+02,2.000000000000000000e+01,9.557999999999999829e+01
9.971321148872375488e+02,2.000000000000000000e+01,9.568000000000000682e+01
9.981312899589538574e+02,2.000000000000000000e+01,9.568000000000000682e+01
9.991357553005218506e+02,2.000000000000000000e+01,9.557999999999999829e+01
1.000134761810302734e+03,2.000000000000000000e+01,9.570000000000000284e+01
1.001136405944824219e+03,2.000000000000000000e+01,9.570000000000000284e+01
1.002138302087783813e+03,2.000000000000000000e+01,9.570000000000000284e+01
1.003138242959976196e+03,2.000000000000000000e+01,9.570000000000000284e+01
1.004137793302536011e+03,2.000000000000000000e+01,9.570000000000000284e+01
1.005141516447067261e+03,2.000000000000000000e+01,9.570000000000000284e+01
1.006135402441024780e+03,2.000000000000000000e+01,9.579999999999999716e+01
1.007136642932891846e+03,2.000000000000000000e+01,9.575000000000000000e+01
1.008132494926452637e+03,2.000000000000000000e+01,9.578000000000000114e+01
1.009134441614151001e+03,2.000000000000000000e+01,9.584999999999999432e+01
1.010126695156097412e+03,2.000000000000000000e+01,9.600000000000000000e+01
1.011131075620651245e+03,2.000000000000000000e+01,9.606999999999999318e+01
1.012131193399429321e+03,2.000000000000000000e+01,9.604000000000000625e+01
1.013132960557937622e+03,2.000000000000000000e+01,9.612000000000000455e+01
1.014129596948623657e+03,2.000000000000000000e+01,9.606999999999999318e+01
1.015125885963439941e+03,2.000000000000000000e+01,9.614000000000000057e+01
1.016126360893249512e+03,2.000000000000000000e+01,9.609000000000000341e+01
1.017117018699645996e+03,2.000000000000000000e+01,9.614000000000000057e+01
1.018116096496582031e+03,2.000000000000000000e+01,9.614000000000000057e+01
1.019114734649658203e+03,2.000000000000000000e+01,9.612000000000000455e+01
1.020116029262542725e+03,2.000000000000000000e+01,9.612000000000000455e+01
1.021115407466888428e+03,2.000000000000000000e+01,9.609000000000000341e+01
1.022105982065200806e+03,2.000000000000000000e+01,9.609000000000000341e+01
1.023103322505950928e+03,2.000000000000000000e+01,9.614000000000000057e+01
1.024103380918502808e+03,2.000000000000000000e+01,9.614000000000000057e+01
1.025109229803085327e+03,2.000000000000000000e+01,9.614000000000000057e+01
1.026110436439514160e+03,2.000000000000000000e+01,9.612000000000000455e+01
1.027108711957931519e+03,2.000000000000000000e+01,9.612000000000000455e+01
1.028112673997879028e+03,2.000000000000000000e+01,9.612000000000000455e+01
1.029110523462295532e+03,2.000000000000000000e+01,9.609000000000000341e+01
1.030111936092376709e+03,2.000000000000000000e+01,9.612000000000000455e+01
1.031115782737731934e+03,2.000000000000000000e+01,9.614000000000000057e+01
1.032115973234176636e+03,2.000000000000000000e+01,9.614000000000000057e+01
1.033118816614151001e+03,2.000000000000000000e+01,9.612000000000000455e+01
1.034118365764617920e+03,2.000000000000000000e+01,9.612000000000000455e+01
1.035119554758071899e+03,2.000000000000000000e+01,9.617000000000000171e+01
1.036120809316635132e+03,2.000000000000000000e+01,9.614000000000000057e+01
1.037123639106750488e+03,2.000000000000000000e+01,9.612000000000000455e+01
1.038121547698974609e+03,2.000000000000000000e+01,9.614000000000000057e+01
1.039126951694488525e+03,2.000000000000000000e+01,9.614000000000000057e+01
1.040124656677246094e+03,2.000000000000000000e+01,9.618999999999999773e+01
1.041127038717269897e+03,2.000000000000000000e+01,9.617000000000000171e+01
1.042130214691162109e+03,2.000000000000000000e+01,9.617000000000000171e+01
1.043129567623138428e+03,2.000000000000000000e+01,9.618999999999999773e+01
1.044131905078887939e+03,2.000000000000000000e+01,9.617000000000000171e+01
1.045132027387619019e+03,2.000000000000000000e+01,9.618999999999999773e+01
1.046133999109268188e+03,2.000000000000000000e+01,9.618999999999999773e+01
1.047138414621353149e+03,2.000000000000000000e+01,9.618999999999999773e+01
1.048138449668884277e+03,2.000000000000000000e+01,9.618999999999999773e+01
1.049139975786209106e+03,2.000000000000000000e+01,9.618999999999999773e+01
1.050140565395355225e+03,2.000000000000000000e+01,9.614000000000000057e+01
1.051140603780746460e+03,2.000000000000000000e+01,9.614000000000000057e+01
1.052131896257400513e+03,2.000000000000000000e+01,9.614000000000000057e+01
1.053127268552780151e+03,2.000000000000000000e+01,9.618999999999999773e+01
1.054129884481430054e+03,2.000000000000000000e+01,9.618999999999999773e+01
1.055122982740402222e+03,2.000000000000000000e+01,9.618999999999999773e+01
1.056123244524002075e+03,2.000000000000000000e+01,9.617000000000000171e+01
1.057121672630310059e+03,2.000000000000000000e+01,9.618999999999999773e+01
1.058118914842605591e+03,2.000000000000000000e+01,9.617000000000000171e+01
1.059123080015182495e+03,2.000000000000000000e+01,9.617000000000000171e+01
1.060129121541976929e+03,2.000000000000000000e+01,9.612000000000000455e+01
1.061120857000350952e+03,2.000000000000000000e+01,9.614000000000000057e+01
1.062115619659423828e+03,2.000000000000000000e+01,9.612000000000000455e+01
1.063118004322052002e+03,2.000000000000000000e+01,9.618999999999999773e+01
1.064116987228393555e+03,2.000000000000000000e+01,9.618999999999999773e+01
1.065118340015411377e+03,2.000000000000000000e+01,9.617000000000000171e+01
1.066118992328643799e+03,2.000000000000000000e+01,9.618999999999999773e+01
1.067117079019546509e+03,2.000000000000000000e+01,9.618999999999999773e+01
1.068119383335113525e+03,2.000000000000000000e+01,9.618999999999999773e+01
1.069121260166168213e+03,2.000000000000000000e+01,9.618999999999999773e+01
1.070123535394668579e+03,2.000000000000000000e+01,9.617000000000000171e+01
1.071127384901046753e+03,2.000000000000000000e+01,9.617000000000000171e+01
1.072126739025115967e+03,2.000000000000000000e+01,9.617000000000000171e+01
1.073127209424972534e+03,2.000000000000000000e+01,9.614000000000000057e+01
1.074125179767608643e+03,2.000000000000000000e+01,9.614000000000000057e+01
1.075130174636840820e+03,2.000000000000000000e+01,9.614000000000000057e+01
1.076132721662521362e+03,2.000000000000000000e+01,9.614000000000000057e+01
1.077130123615264893e+03,2.000000000000000000e+01,9.614000000000000057e+01
1.078134350061416626e+03,2.000000000000000000e+01,9.618999999999999773e+01
1.079132810592651367e+03,2.000000000000000000e+01,9.618999999999999773e+01
1.080137505054473877e+03,2.000000000000000000e+01,9.618999999999999773e+01
1.081138287305831909e+03,2.000000000000000000e+01,9.618999999999999773e+01
1.082136741638183594e+03,2.000000000000000000e+01,9.618999999999999773e+01
1.083135990142822266e+03,2.000000000000000000e+01,9.618999999999999773e+01
1.084139411211013794e+03,2.000000000000000000e+01,9.618999999999999773e+01
1.085139246940612793e+03,2.000000000000000000e+01,9.618999999999999773e+01
1.086141824722290039e+03,2.000000000000000000e+01,9.623999999999999488e+01
1.087143482685089111e+03,2.000000000000000000e+01,9.626000000000000512e+01
1.088143509864807129e+03,2.000000000000000000e+01,9.635999999999999943e+01
1.089146265029907227e+03,2.000000000000000000e+01,9.639000000000000057e+01
1.090148363828659058e+03,2.000000000000000000e+01,9.639000000000000057e+01
1.091148358821868896e+03,2.000000000000000000e+01,9.640999999999999659e+01
1.092151754379272461e+03,2.000000000000000000e+01,9.640999999999999659e+01
1.093150999546051025e+03,2.000000000000000000e+01,9.656000000000000227e+01
1.094154021263122559e+03,2.000000000000000000e+01,9.657999999999999829e+01
1.095154484748840332e+03,2.000000000000000000e+01,9.656000000000000227e+01
1.096156459331512451e+03,2.000000000000000000e+01,9.662999999999999545e+01
1.097158581972122192e+03,2.000000000000000000e+01,9.662999999999999545e+01
1.098159108400344849e+03,2.000000000000000000e+01,9.657999999999999829e+01
1.099159816741943359e+03,2.000000000000000000e+01,9.656000000000000227e+01
1.100152039289474487e+03,2.000000000000000000e+01,9.653000000000000114e+01
1.101153645753860474e+03,2.000000000000000000e+01,9.662999999999999545e+01
1.102152848243713379e+03,2.000000000000000000e+01,9.660999999999999943e+01
1.103157569408416748e+03,2.000000000000000000e+01,9.657999999999999829e+01
1.104160362958908081e+03,2.000000000000000000e+01,9.660999999999999943e+01
1.105160045862197876e+03,2.000000000000000000e+01,9.660999999999999943e+01
1.106151993513107300e+03,2.000000000000000000e+01,9.660999999999999943e+01
1.107156155347824097e+03,2.000000000000000000e+01,9.660999999999999943e+01
1.108158809900283813e+03,2.000000000000000000e+01,9.662999999999999545e+01
1.109158680438995361e+03,2.000000000000000000e+01,9.662999999999999545e+01
1.110153612136840820e+03,2.000000000000000000e+01,9.656000000000000227e+01
1.111154139757156372e+03,2.000000000000000000e+01,9.660999999999999943e+01
1.112152019977569580e+03,2.000000000000000000e+01,9.662999999999999545e+01
1.113144540548324585e+03,2.000000000000000000e+01,9.657999999999999829e+01
1.114140495777130127e+03,2.000000000000000000e+01,9.648000000000000398e+01
1.115140531778335571e+03,2.000000000000000000e+01,9.645999999999999375e+01
1.116143663406372070e+03,2.000000000000000000e+01,9.656000000000000227e+01
1.117145619869232178e+03,2.000000000000000000e+01,9.657999999999999829e+01
1.118145277023315430e+03,2.000000000000000000e+01,9.657999999999999829e+01
1.119147634029388428e+03,2.000000000000000000e+01,9.657999999999999829e+01
1.120151635885238647e+03,2.000000000000000000e+01,9.660999999999999943e+01
1.121149013996124268e+03,2.000000000000000000e+01,9.660999999999999943e+01
1.122150051593780518e+03,2.000000000000000000e+01,9.660999999999999943e+01
1.123152111768722534e+03,2.000000000000000000e+01,9.660999999999999943e+01
1.124154346942901611e+03,2.000000000000000000e+01,9.660999999999999943e+01
1.125158837080001831e+03,2.000000000000000000e+01,9.656000000000000227e+01
1.126160284042358398e+03,2.000000000000000000e+01,9.660999999999999943e+01
1.127160960435867310e+03,2.000000000000000000e+01,9.660999999999999943e+01
1.128160482645034790e+03,2.000000000000000000e+01,9.660999999999999943e+01
1.129162521362304688e+03,2.000000000000000000e+01,9.660999999999999943e+01
1.130166476726531982e+03,2.000000000000000000e+01,9.662999999999999545e+01
1.131168302774429321e+03,2.000000000000000000e+01,9.662999999999999545e+01
1.132168280363082886e+03,2.000000000000000000e+01,9.660999999999999943e+01
1.133169292211532593e+03,2.000000000000000000e+01,9.657999999999999829e+01
1.134170637607574463e+03,2.000000000000000000e+01,9.657999999999999829e+01
1.135174704074859619e+03,2.000000000000000000e+01,9.665999999999999659e+01
1.136174268960952759e+03,2.000000000000000000e+01,9.660999999999999943e+01
1.137176614284515381e+03,2.000000000000000000e+01,9.660999999999999943e+01
1.138179302930831909e+03,2.000000000000000000e+01,9.665999999999999659e+01
1.139178252696990967e+03,2.000000000000000000e+01,9.660999999999999943e+01
1.140195702791213989e+03,2.000000000000000000e+01,9.668000000000000682e+01
1.141195547819137573e+03,2.000000000000000000e+01,9.665999999999999659e+01
1.142193525075912476e+03,2.000000000000000000e+01,9.668000000000000682e+01
1.143194936752319336e+03,2.000000000000000000e+01,9.668000000000000682e+01
1.144192834854125977e+03,2.000000000000000000e+01,9.668000000000000682e+01
1.145195632696151733e+03,2.000000000000000000e+01,9.668000000000000682e+01
1.146191249132156372e+03,2.000000000000000000e+01,9.668000000000000682e+01
1.147181648731231689e+03,2.000000000000000000e+01,9.668000000000000682e+01
1.148188244104385376e+03,2.000000000000000000e+01,9.668000000000000682e+01
1.149188957452774048e+03,2.000000000000000000e+01,9.668000000000000682e+01
1.150187492132186890e+03,2.000000000000000000e+01,9.673000000000000398e+01
1.151192843675613403e+03,2.000000000000000000e+01,9.668000000000000682e+01
1.152185086011886597e+03,2.000000000000000000e+01,9.668000000000000682e+01
1.153187926769256592e+03,2.000000000000000000e+01,9.668000000000000682e+01
1.154187042713165283e+03,2.000000000000000000e+01,9.668000000000000682e+01
1.155190598726272583e+03,2.000000000000000000e+01,9.665999999999999659e+01
1.156190198421478271e+03,2.000000000000000000e+01,9.668000000000000682e+01
1.157194054841995239e+03,2.000000000000000000e+01,9.668000000000000682e+01
1.158192722797393799e+03,2.000000000000000000e+01,9.668000000000000682e+01
1.159195348501205444e+03,2.000000000000000000e+01,9.668000000000000682e+01
1.160188220024108887e+03,2.000000000000000000e+01,9.670000000000000284e+01
