Time (sec),  Heater (%),  Temperature (C)
1.844622316360473633e+02,4.000000000000000000e+01,9.412000000000000455e+01
1.854603257179260254e+02,4.000000000000000000e+01,9.412000000000000455e+01
1.864536409378051758e+02,4.000000000000000000e+01,9.418999999999999773e+01
1.874462304115295410e+02,4.000000000000000000e+01,9.453000000000000114e+01
1.884381310939788818e+02,4.000000000000000000e+01,9.457999999999999829e+01
1.894303443431854248e+02,4.000000000000000000e+01,9.451000000000000512e+01
1.904340379238128662e+02,4.000000000000000000e+01,9.459999999999999432e+01
1.914263935089111328e+02,4.000000000000000000e+01,9.504000000000000625e+01
1.924170534610748291e+02,4.000000000000000000e+01,9.506999999999999318e+01
1.934141495227813721e+02,4.000000000000000000e+01,9.523999999999999488e+01
1.944071154594421387e+02,4.000000000000000000e+01,9.509000000000000341e+01
1.954037611484527588e+02,4.000000000000000000e+01,9.509000000000000341e+01
1.963994138240814209e+02,4.000000000000000000e+01,9.500000000000000000e+01
1.974042544364929199e+02,4.000000000000000000e+01,9.509000000000000341e+01
1.984085497856140137e+02,4.000000000000000000e+01,9.543000000000000682e+01
1.994048764705657959e+02,4.000000000000000000e+01,9.557999999999999829e+01
2.004029114246368408e+02,4.000000000000000000e+01,9.557999999999999829e+01
2.013997251987457275e+02,4.000000000000000000e+01,9.562999999999999545e+01
2.024023880958557129e+02,4.000000000000000000e+01,9.606999999999999318e+01
2.033976578712463379e+02,4.000000000000000000e+01,9.604000000000000625e+01
2.044032216072082520e+02,4.000000000000000000e+01,9.596999999999999886e+01
2.053991568088531494e+02,4.000000000000000000e+01,9.601999999999999602e+01
2.063959863185882568e+02,4.000000000000000000e+01,9.606999999999999318e+01
2.073872976303100586e+02,4.000000000000000000e+01,9.612000000000000455e+01
2.083839628696441650e+02,4.000000000000000000e+01,9.609000000000000341e+01
2.093826541900634766e+02,4.000000000000000000e+01,9.651000000000000512e+01
2.103783617019653320e+02,4.000000000000000000e+01,9.656000000000000227e+01
2.113774306774139404e+02,4.000000000000000000e+01,9.704999999999999716e+01
2.123737409114837646e+02,4.000000000000000000e+01,9.704999999999999716e+01
2.133671324253082275e+02,4.000000000000000000e+01,9.753000000000000114e+01
